client_id,visit_id,process_step,date_time,variation,tenure_years,age
9273843,308238434_32018248317_354158,start,2017-04-30 20:32:58,Test,6.0,25.5
7883510,896087048_75249222930_503099,step_3,2017-04-06 06:40:52,Test,15.0,64.5
7883510,896087048_75249222930_503099,step_3,2017-04-06 06:40:52,Test,15.0,64.5
3270754,261255075_82389355215_719803,start,2017-04-27 19:36:46,Control,5.0,54.5
3270754,261255075_82389355215_719803,start,2017-04-27 19:36:46,Control,5.0,54.5
3270754,261255075_82389355215_719803,start,2017-04-27 19:24:37,Control,5.0,54.5
3270754,261255075_82389355215_719803,start,2017-04-27 19:24:37,Control,5.0,54.5
8905979,832286078_45088266001_572738,start,2017-04-27 08:59:32,Control,10.0,58.0
8905979,832286078_45088266001_572738,start,2017-04-27 08:59:32,Control,10.0,58.0
3479663,699560897_52996813431_857667,step_3,2017-04-05 20:27:39,Control,15.0,67.5
3479663,699560897_52996813431_857667,step_3,2017-04-05 20:27:39,Control,15.0,67.5
7242452,978938592_49394592010_868048,start,2017-04-28 11:32:36,Test,7.0,60.0
7242452,978938592_49394592010_868048,start,2017-04-28 11:32:36,Test,7.0,60.0
9998346,189177304_69869411700_783154,step_3,2017-03-29 15:37:28,Control,50.0,61.5
9998346,189177304_69869411700_783154,step_3,2017-03-29 15:37:28,Control,50.0,61.5
5264378,202465947_1794635443_166809,step_3,2017-04-06 09:56:55,Test,21.0,70.5
5264378,202465947_1794635443_166809,step_3,2017-04-06 09:56:55,Test,21.0,70.5
1739648,320282903_62334954139_148333,start,2017-04-27 21:40:19,Control,20.0,33.5
1739648,320282903_62334954139_148333,start,2017-04-27 21:40:19,Control,20.0,33.5
7998709,520485049_45653745063_640576,start,2017-04-27 17:28:51,Control,13.0,53.0
7998709,520485049_45653745063_640576,start,2017-04-27 17:28:51,Control,13.0,53.0
4590672,127760462_93809997944_935911,step_3,2017-04-20 13:40:26,Control,6.0,33.5
4590672,127760462_93809997944_935911,step_3,2017-04-20 13:40:26,Control,6.0,33.5
9971315,21605476_19709922419_106984,step_1,2017-03-31 15:18:24,Control,6.0,64.0
9971315,21605476_19709922419_106984,step_1,2017-03-31 15:18:24,Control,6.0,64.0
5341464,216832196_61307395757_45405,step_1,2017-03-29 11:52:11,Control,23.0,18.0
5341464,216832196_61307395757_45405,step_1,2017-03-29 11:52:11,Control,23.0,18.0
7616896,524249479_47219925263_798009,start,2017-04-28 13:53:35,Test,55.0,78.0
7616896,524249479_47219925263_798009,start,2017-04-28 13:53:35,Test,55.0,78.0
1858758,953922153_69873088375_958539,start,2017-04-27 08:47:58,Control,13.0,35.5
1858758,953922153_69873088375_958539,start,2017-04-27 08:47:58,Control,13.0,35.5
6640148,570618592_59554775280_233542,step_3,2017-04-09 00:40:21,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_3,2017-04-09 00:40:21,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_2,2017-04-09 00:35:22,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_3,2017-04-09 00:35:22,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_3,2017-04-09 00:35:22,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_2,2017-04-09 00:35:22,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_2,2017-04-09 00:33:40,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_1,2017-04-09 00:33:40,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_2,2017-04-09 00:33:40,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_1,2017-04-09 00:33:40,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_1,2017-04-09 00:32:43,Test,12.0,74.0
6640148,570618592_59554775280_233542,step_1,2017-04-09 00:32:43,Test,12.0,74.0
6640148,570618592_59554775280_233542,start,2017-04-09 00:28:44,Test,12.0,74.0
6640148,570618592_59554775280_233542,start,2017-04-09 00:28:44,Test,12.0,74.0
9775178,462878687_57903835517_226188,start,2017-04-14 18:42:48,Control,10.0,38.0
9775178,462878687_57903835517_226188,start,2017-04-14 18:42:48,Control,10.0,38.0
4004030,77603851_68919074934_126604,start,2017-04-29 01:44:24,Control,6.0,27.5
4004030,77603851_68919074934_126604,start,2017-04-29 01:44:24,Control,6.0,27.5
8197409,70285593_65726621145_764983,start,2017-04-27 22:15:31,Test,13.0,20.0
8197409,70285593_65726621145_764983,start,2017-04-27 22:15:31,Test,13.0,20.0
4893132,767256229_75525895426_538717,confirm,2017-03-29 15:00:51,Control,16.0,66.5
4893132,767256229_75525895426_538717,confirm,2017-03-29 15:00:51,Control,16.0,66.5
8713803,437792376_54533149399_30665,step_3,2017-04-15 15:04:36,Control,7.0,60.5
8713803,437792376_54533149399_30665,step_3,2017-04-15 15:04:36,Control,7.0,60.5
5148739,742603274_69807563737_147009,start,2017-04-26 08:28:44,Control,22.0,56.0
5148739,742603274_69807563737_147009,start,2017-04-26 08:28:44,Control,22.0,56.0
3316547,416020774_77927770219_842475,confirm,2017-04-18 20:28:47,Control,7.0,59.5
3316547,416020774_77927770219_842475,confirm,2017-04-18 20:28:47,Control,7.0,59.5
3913635,697789042_94519781449_72817,start,2017-04-26 19:02:19,Test,9.0,66.0
3913635,697789042_94519781449_72817,start,2017-04-26 19:02:19,Test,9.0,66.0
9112360,54624460_59462241423_623373,confirm,2017-04-12 15:34:37,Control,10.0,44.5
9112360,54624460_59462241423_623373,confirm,2017-04-12 15:34:37,Control,10.0,44.5
9112360,54624460_59462241423_623373,confirm,2017-04-12 15:34:37,Control,10.0,44.5
560486,960844017_60100453039_311866,start,2017-04-28 08:18:49,Test,30.0,58.5
560486,960844017_60100453039_311866,start,2017-04-28 08:18:49,Test,30.0,58.5
560486,960844017_60100453039_311866,start,2017-04-28 08:18:18,Test,30.0,58.5
560486,960844017_60100453039_311866,start,2017-04-28 08:18:18,Test,30.0,58.5
560486,960844017_60100453039_311866,start,2017-04-28 08:16:48,Test,30.0,58.5
560486,960844017_60100453039_311866,start,2017-04-28 08:16:48,Test,30.0,58.5
7007182,991111728_78623584781_727654,step_3,2017-04-15 10:14:49,Control,5.0,63.5
7007182,991111728_78623584781_727654,step_3,2017-04-15 10:14:49,Control,5.0,63.5
116505,900120892_12389985497_568634,start,2017-04-26 15:24:35,Control,4.0,25.0
116505,900120892_12389985497_568634,start,2017-04-26 15:24:35,Control,4.0,25.0
5550353,367867312_25763436646_272957,step_2,2017-04-13 16:35:15,Control,11.0,30.5
5550353,367867312_25763436646_272957,step_2,2017-04-13 16:35:15,Control,11.0,30.5
5550353,367867312_25763436646_272957,step_2,2017-04-13 16:35:15,Control,11.0,30.5
6620552,77619517_92825803952_25918,start,2017-04-26 12:17:29,Control,9.0,27.0
6620552,77619517_92825803952_25918,start,2017-04-26 12:17:29,Control,9.0,27.0
8763738,754299140_65574056412_911802,start,2017-04-28 12:15:28,Test,6.0,57.0
8763738,754299140_65574056412_911802,start,2017-04-28 12:15:28,Test,6.0,57.0
3331643,223748729_62433675292_175235,start,2017-04-28 16:17:13,Control,19.0,39.5
3331643,223748729_62433675292_175235,start,2017-04-28 16:17:13,Control,19.0,39.5
1276788,718904771_95862301593_855682,start,2017-04-27 15:05:16,Control,19.0,57.5
1276788,718904771_95862301593_855682,start,2017-04-27 15:05:16,Control,19.0,57.5
1276788,718904771_95862301593_855682,start,2017-04-27 15:03:47,Control,19.0,57.5
1276788,718904771_95862301593_855682,start,2017-04-27 15:03:47,Control,19.0,57.5
9234234,34041019_71861410782_370885,start,2017-04-27 16:54:25,Control,8.0,26.0
9234234,34041019_71861410782_370885,start,2017-04-27 16:54:25,Control,8.0,26.0
1159283,749290491_20419668532_807529,step_3,2017-04-05 18:40:51,Control,11.0,45.5
1159283,749290491_20419668532_807529,step_3,2017-04-05 18:40:51,Control,11.0,45.5
7366686,866213219_43247263244_594249,start,2017-04-27 22:15:01,Control,8.0,67.5
7366686,866213219_43247263244_594249,start,2017-04-27 22:15:01,Control,8.0,67.5
6518665,110905291_98898758889_752043,start,2017-04-28 07:53:54,Control,16.0,54.0
6518665,110905291_98898758889_752043,start,2017-04-28 07:53:54,Control,16.0,54.0
6770715,623330489_34902229211_284413,start,2017-03-30 14:35:49,Test,5.0,28.5
6770715,623330489_34902229211_284413,start,2017-03-30 14:35:49,Test,5.0,28.5
9914393,207742138_91848430278_712312,step_3,2017-04-17 11:53:08,Control,5.0,59.5
9914393,207742138_91848430278_712312,step_3,2017-04-17 11:53:08,Control,5.0,59.5
4618842,430244053_51896234323_518608,step_3,2017-04-05 20:37:43,Control,6.0,37.5
4618842,430244053_51896234323_518608,step_3,2017-04-05 20:37:43,Control,6.0,37.5
5571051,973984441_19900376297_450699,start,2017-04-28 13:53:28,Control,6.0,31.0
5571051,973984441_19900376297_450699,start,2017-04-28 13:53:28,Control,6.0,31.0
447488,486195276_60159311336_60164,step_3,2017-04-08 16:06:11,Control,13.0,59.5
447488,486195276_60159311336_60164,step_3,2017-04-08 16:06:11,Control,13.0,59.5
7702688,501056988_520404047_2622,step_3,2017-04-16 12:26:10,Control,4.0,72.5
7702688,501056988_520404047_2622,step_3,2017-04-16 12:26:10,Control,4.0,72.5
4021585,14791244_60732136613_45985,step_3,2017-04-11 07:50:11,Control,13.0,51.5
4021585,14791244_60732136613_45985,step_3,2017-04-11 07:50:11,Control,13.0,51.5
617967,783009317_54023216679_881802,start,2017-04-26 18:59:43,Control,15.0,65.0
617967,783009317_54023216679_881802,start,2017-04-26 18:59:43,Control,15.0,65.0
9727191,996355575_92099420169_993298,step_3,2017-04-13 20:20:18,Test,7.0,53.0
9727191,996355575_92099420169_993298,step_3,2017-04-13 20:20:18,Test,7.0,53.0
6016803,836442552_40184075270_27766,start,2017-04-27 22:09:58,Test,23.0,53.5
6016803,836442552_40184075270_27766,start,2017-04-27 22:09:58,Test,23.0,53.5
6016803,836442552_40184075270_27766,start,2017-04-27 21:59:21,Test,23.0,53.5
6016803,836442552_40184075270_27766,start,2017-04-27 21:59:21,Test,23.0,53.5
6016803,836442552_40184075270_27766,start,2017-04-27 21:58:30,Test,23.0,53.5
6016803,836442552_40184075270_27766,start,2017-04-27 21:58:30,Test,23.0,53.5
6444358,11645787_39510681586_329742,start,2017-04-28 11:55:37,Test,4.0,23.5
6444358,11645787_39510681586_329742,start,2017-04-28 11:55:37,Test,4.0,23.5
6444358,11645787_39510681586_329742,start,2017-04-28 11:53:29,Test,4.0,23.5
6444358,11645787_39510681586_329742,start,2017-04-28 11:53:29,Test,4.0,23.5
6786954,681765673_79242023824_860190,step_3,2017-04-13 11:59:58,Control,15.0,45.0
6786954,681765673_79242023824_860190,step_3,2017-04-13 11:59:58,Control,15.0,45.0
4926351,464409230_14266205559_598403,step_3,2017-04-06 20:07:57,Control,10.0,25.5
4926351,464409230_14266205559_598403,step_3,2017-04-06 20:07:57,Control,10.0,25.5
629394,838006166_54356232655_183422,start,2017-04-27 18:21:22,Control,10.0,32.5
629394,838006166_54356232655_183422,start,2017-04-27 18:21:22,Control,10.0,32.5
969981,639216664_26643624002_515500,step_3,2017-04-26 17:38:26,Control,8.0,56.5
969981,639216664_26643624002_515500,step_3,2017-04-26 17:38:26,Control,8.0,56.5
969981,639216664_26643624002_515500,start,2017-04-26 17:33:50,Control,8.0,56.5
969981,639216664_26643624002_515500,start,2017-04-26 17:33:50,Control,8.0,56.5
9948277,549935611_32791567559_11942,start,2017-04-28 21:41:40,Control,8.0,30.0
9948277,549935611_32791567559_11942,start,2017-04-28 21:41:40,Control,8.0,30.0
6828863,560926754_13986158398_451811,start,2017-04-27 09:29:50,Control,8.0,60.0
6828863,560926754_13986158398_451811,start,2017-04-27 09:29:50,Control,8.0,60.0
9456922,277279659_90936024257_57418,start,2017-04-27 13:24:13,Control,6.0,46.5
9456922,277279659_90936024257_57418,start,2017-04-27 13:24:13,Control,6.0,46.5
8266473,899099813_13095405649_281466,start,2017-04-26 14:46:47,Control,4.0,29.5
8266473,899099813_13095405649_281466,start,2017-04-26 14:46:47,Control,4.0,29.5
8266473,899099813_13095405649_281466,start,2017-04-26 14:43:44,Control,4.0,29.5
8266473,899099813_13095405649_281466,start,2017-04-26 14:43:44,Control,4.0,29.5
5359749,970299726_10941099381_736432,start,2017-04-28 09:44:58,Test,18.0,40.5
5359749,970299726_10941099381_736432,start,2017-04-28 09:44:58,Test,18.0,40.5
6363669,706309281_4871231008_441093,start,2017-04-26 19:36:29,Control,22.0,66.5
6363669,706309281_4871231008_441093,start,2017-04-26 19:36:29,Control,22.0,66.5
7096018,499356352_5314372513_924329,start,2017-04-26 17:55:22,Control,13.0,66.0
7096018,499356352_5314372513_924329,start,2017-04-26 17:55:22,Control,13.0,66.0
6685434,570734879_29846647182_763877,start,2017-04-28 01:50:53,Test,6.0,58.0
6685434,570734879_29846647182_763877,start,2017-04-28 01:50:53,Test,6.0,58.0
9434640,279050000_29533510281_314984,start,2017-04-30 22:06:19,Control,6.0,29.5
9434640,279050000_29533510281_314984,start,2017-04-30 22:06:19,Control,6.0,29.5
4850878,597505992_68251993236_478995,start,2017-04-27 22:45:50,Control,23.0,65.5
4850878,597505992_68251993236_478995,start,2017-04-27 22:45:50,Control,23.0,65.5
1678744,813538980_19250816435_237742,start,2017-04-29 02:51:06,Control,15.0,50.5
1678744,813538980_19250816435_237742,start,2017-04-29 02:51:06,Control,15.0,50.5
70225,837204713_61360803202_672978,step_3,2017-04-02 15:02:50,Control,10.0,33.5
70225,837204713_61360803202_672978,step_3,2017-04-02 15:02:50,Control,10.0,33.5
5873674,108185369_27453506388_542429,step_3,2017-04-06 16:10:13,Control,20.0,64.5
5873674,108185369_27453506388_542429,step_3,2017-04-06 16:10:13,Control,20.0,64.5
3032968,880025264_18311482672_399721,step_3,2017-04-23 22:13:22,Control,22.0,19.5
3032968,880025264_18311482672_399721,step_3,2017-04-23 22:13:22,Control,22.0,19.5
2268955,218260604_1937202007_728566,start,2017-04-28 08:20:21,Control,19.0,57.5
2268955,218260604_1937202007_728566,start,2017-04-28 08:20:21,Control,19.0,57.5
7284084,917209158_56647673364_81177,step_3,2017-04-28 07:36:13,Control,12.0,81.5
7284084,917209158_56647673364_81177,step_3,2017-04-28 07:36:13,Control,12.0,81.5
7284084,917209158_56647673364_81177,start,2017-04-28 07:30:37,Control,12.0,81.5
7284084,917209158_56647673364_81177,start,2017-04-28 07:30:37,Control,12.0,81.5
7324324,819841424_74822013021_562381,start,2017-04-27 13:42:12,Control,15.0,59.0
7324324,819841424_74822013021_562381,start,2017-04-27 13:42:12,Control,15.0,59.0
9268742,581454641_99193779401_755840,step_1,2017-04-05 10:03:17,Control,5.0,25.0
9268742,581454641_99193779401_755840,step_1,2017-04-05 10:03:17,Control,5.0,25.0
4862163,439647105_78127217389_511246,start,2017-04-28 09:53:58,Control,15.0,44.0
4862163,439647105_78127217389_511246,start,2017-04-28 09:53:58,Control,15.0,44.0
8597536,588192316_51913055226_62565,confirm,2017-03-29 12:15:38,Control,15.0,50.5
8597536,588192316_51913055226_62565,confirm,2017-03-29 12:15:38,Control,15.0,50.5
7159204,622558824_72690449397_130131,start,2017-04-28 06:29:12,Control,6.0,53.0
7159204,622558824_72690449397_130131,start,2017-04-28 06:29:12,Control,6.0,53.0
4359068,210621492_66828463850_366131,start,2017-04-04 18:37:24,Control,12.0,30.5
4359068,210621492_66828463850_366131,start,2017-04-04 18:37:24,Control,12.0,30.5
5581176,400794360_61408134925_601685,start,2017-04-28 09:42:31,Control,22.0,64.5
5581176,400794360_61408134925_601685,start,2017-04-28 09:42:31,Control,22.0,64.5
9892505,793219019_14701729591_826167,step_3,2017-04-08 14:13:13,Control,8.0,34.5
9892505,793219019_14701729591_826167,step_3,2017-04-08 14:13:13,Control,8.0,34.5
148099,981919458_29028587131_498646,start,2017-04-27 10:30:56,Control,5.0,29.5
148099,981919458_29028587131_498646,start,2017-04-27 10:30:56,Control,5.0,29.5
8334958,548218409_93778639599_283696,confirm,2017-04-19 16:03:24,Control,29.0,70.5
8334958,548218409_93778639599_283696,confirm,2017-04-19 16:03:24,Control,29.0,70.5
2290927,546047977_17521050878_237887,start,2017-04-28 09:50:42,Control,7.0,69.0
2290927,546047977_17521050878_237887,start,2017-04-28 09:50:42,Control,7.0,69.0
3544864,777557550_20382680189_642385,step_3,2017-04-18 21:15:08,Control,5.0,24.5
3544864,777557550_20382680189_642385,step_3,2017-04-18 21:15:08,Control,5.0,24.5
9844979,897038972_38007674425_438220,start,2017-04-26 08:28:09,Control,7.0,37.0
9844979,897038972_38007674425_438220,start,2017-04-26 08:28:09,Control,7.0,37.0
5294139,729792735_13258126074_230486,start,2017-04-27 07:18:27,Control,5.0,39.5
5294139,729792735_13258126074_230486,start,2017-04-27 07:18:27,Control,5.0,39.5
6564602,178546854_81784664842_851862,step_2,2017-04-17 21:30:44,Test,9.0,53.0
6564602,178546854_81784664842_851862,step_2,2017-04-17 21:30:44,Test,9.0,53.0
614793,714825012_96000528220_724359,confirm,2017-04-09 13:46:12,Control,13.0,61.5
614793,714825012_96000528220_724359,confirm,2017-04-09 13:46:12,Control,13.0,61.5
2561603,630310557_34090733037_550038,confirm,2017-04-13 19:20:41,Control,20.0,58.5
2561603,630310557_34090733037_550038,confirm,2017-04-13 19:20:41,Control,20.0,58.5
9368637,881853832_83676400853_547923,start,2017-04-28 11:55:32,Control,19.0,48.0
9368637,881853832_83676400853_547923,start,2017-04-28 11:55:32,Control,19.0,48.0
3156612,190519814_19022383764_904835,start,2017-04-28 12:12:41,Test,8.0,21.0
3156612,190519814_19022383764_904835,start,2017-04-28 12:12:41,Test,8.0,21.0
2179845,640396057_64627616814_566590,start,2017-04-27 23:40:20,Control,24.0,62.5
2179845,640396057_64627616814_566590,start,2017-04-27 23:40:20,Control,24.0,62.5
1371895,298742263_92826857445_821234,step_1,2017-04-06 16:29:17,Test,6.0,23.5
1371895,298742263_92826857445_821234,step_1,2017-04-06 16:29:17,Test,6.0,23.5
1371895,298742263_92826857445_821234,step_1,2017-04-06 16:29:16,Test,6.0,23.5
1371895,298742263_92826857445_821234,step_1,2017-04-06 16:29:16,Test,6.0,23.5
1371895,298742263_92826857445_821234,step_1,2017-04-06 16:29:16,Test,6.0,23.5
3011825,352327034_1049022998_322371,start,2017-04-27 09:56:18,Control,6.0,82.0
3011825,352327034_1049022998_322371,start,2017-04-27 09:56:18,Control,6.0,82.0
5582954,834703874_81652602361_748606,step_2,2017-03-29 17:39:27,Control,15.0,67.5
5582954,834703874_81652602361_748606,step_3,2017-03-29 17:39:27,Control,15.0,67.5
5582954,834703874_81652602361_748606,step_2,2017-03-29 17:39:27,Control,15.0,67.5
5582954,834703874_81652602361_748606,step_3,2017-03-29 17:39:27,Control,15.0,67.5
5582954,834703874_81652602361_748606,start,2017-03-29 17:33:17,Control,15.0,67.5
5582954,834703874_81652602361_748606,start,2017-03-29 17:33:17,Control,15.0,67.5
5582954,834703874_81652602361_748606,start,2017-03-29 17:33:14,Control,15.0,67.5
5582954,834703874_81652602361_748606,start,2017-03-29 17:33:14,Control,15.0,67.5
8001103,764911450_90472385468_222173,start,2017-04-28 09:32:37,Control,12.0,65.0
8001103,764911450_90472385468_222173,start,2017-04-28 09:32:37,Control,12.0,65.0
5707486,716847408_70734301034_74711,confirm,2017-04-14 14:01:27,Control,8.0,56.5
5707486,716847408_70734301034_74711,confirm,2017-04-14 14:01:27,Control,8.0,56.5
5707486,716847408_70734301034_74711,confirm,2017-04-14 14:01:27,Control,8.0,56.5
1675211,532452451_80111989047_930420,start,2017-04-26 12:20:00,Control,14.0,52.5
1675211,532452451_80111989047_930420,start,2017-04-26 12:20:00,Control,14.0,52.5
5950401,678271098_29694615063_221551,confirm,2017-04-12 19:51:46,Control,9.0,67.5
5950401,678271098_29694615063_221551,confirm,2017-04-12 19:51:46,Control,9.0,67.5
5950401,678271098_29694615063_221551,confirm,2017-04-12 19:51:37,Control,9.0,67.5
5950401,678271098_29694615063_221551,confirm,2017-04-12 19:51:37,Control,9.0,67.5
5950401,678271098_29694615063_221551,confirm,2017-04-12 19:51:36,Control,9.0,67.5
